Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
27,Georgia,67,68,Gil Vicente FC,1200000.0,4000.0,Right,1.0,5.0,2.0,Lean,Middle,186,75
28,Spain,82,83,Real Sociedad,29000000.0,43000.0,Right,1.0,3.0,2.0,Lean,Back,180,71
20,Austria,66,80,FK Austria Wien,2100000.0,5000.0,Right,1.0,3.0,2.0,Lean,Middle,174,67
30,Colombia,63,63,Boyacá Chicó FC,275000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,172,70
24,England,73,77,West Bromwich Albion,4400000.0,27000.0,Right,1.0,3.0,3.0,Normal,Forward,182,70
23,Uruguay,69,72,Club Atlético Colón,1800000.0,5000.0,Left,1.0,3.0,3.0,Normal,Back,173,72
24,Romania,69,73,FCSB (Steaua),2000000.0,8000.0,Right,1.0,3.0,4.0,Lean,Forward,182,72
25,Sweden,68,73,IFK Norrköping,1600000.0,3000.0,Right,1.0,2.0,2.0,Lean,Back,183,80
22,Belgium,68,78,KSV Cercle Brugge,2700000.0,6000.0,Left,1.0,3.0,3.0,Lean,Back,181,70
27,Uruguay,83,85,Atlético de Madrid,38500000.0,68000.0,Right,2.0,3.0,2.0,Normal,Back,185,80
26,Greece,73,74,Norwich City,3300000.0,31000.0,Left,1.0,2.0,3.0,Lean,Back,178,71
33,Austria,72,72,SK Rapid Wien,1500000.0,23000.0,Right,1.0,5.0,3.0,Normal,Forward,187,80
30,England,67,67,Newcastle Jets,875000.0,1000.0,Right,1.0,2.0,3.0,Normal,Back,185,77
24,Republic of Ireland,66,69,Bristol City,1200000.0,10000.0,Right,1.0,2.0,3.0,Lean,Back,182,74
23,Austria,65,70,SC Rheindorf Altach,1000000.0,3000.0,Right,1.0,3.0,3.0,Lean,Back,172,68
29,Germany,67,67,SV Waldhof Mannheim 07,1000000.0,3000.0,Right,1.0,3.0,3.0,Lean,Middle,180,69
32,China PR,70,70,Shanghai Shenhua FC,1300000.0,8000.0,Right,1.0,4.0,3.0,Lean,Middle,173,70
27,Portugal,74,74,RC Celta de Vigo,4600000.0,22000.0,Right,1.0,4.0,4.0,Normal,Forward,184,81
31,Germany,71,71,FC Ingolstadt 04,1600000.0,7000.0,Right,1.0,4.0,3.0,Stocky,Forward,185,86
32,Argentina,69,69,Sociedad Deportiva Aucas,900000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,186,85
23,Venezuela,68,79,Metropolitanos de Caracas FC,2500000.0,500.0,Right,1.0,3.0,3.0,Normal,Middle,175,73
25,Serbia,69,74,Perugia,1900000.0,2000.0,Right,1.0,3.0,3.0,Normal,Middle,183,74
23,Mexico,70,76,Club América,2500000.0,20000.0,Left,1.0,3.0,3.0,Normal,Middle,165,64
25,England,70,74,Bristol City,2000000.0,16000.0,Right,1.0,2.0,3.0,Normal,Middle,185,80
22,Belgium,71,78,RSC Anderlecht,3800000.0,12000.0,Right,1.0,5.0,4.0,Normal,Middle,170,66
29,Germany,69,69,SSV Jahn Regensburg,1200000.0,7000.0,Right,1.0,3.0,3.0,Normal,Back,178,72
23,England,65,71,Bristol Rovers,1100000.0,3000.0,Right,1.0,2.0,3.0,Lean,Middle,186,80
23,Czech Republic,69,75,AC Sparta Praha,2200000.0,500.0,Right,1.0,4.0,2.0,Lean,Middle,174,67
27,Serbia,78,79,Fulham,16500000.0,63000.0,Right,1.0,4.0,3.0,Stocky,Forward,189,90
29,Germany,75,75,SV Werder Bremen,5500000.0,26000.0,Right,1.0,4.0,3.0,Normal,Forward,189,83
37,Argentina,76,76,Estudiantes de La Plata,2600000.0,12000.0,Right,1.0,3.0,3.0,Normal,Forward,181,70
25,Côte d'Ivoire,73,77,Angers SCO,3900000.0,17000.0,Left,1.0,2.0,3.0,Lean,Back,175,64
32,Norway,65,65,Hamarkameratene,500000.0,1000.0,Right,1.0,3.0,3.0,Normal,Back,178,73
30,South Africa,66,66,Orlando Pirates,725000.0,500.0,Right,1.0,3.0,2.0,Lean,Middle,170,68
31,Argentina,75,75,Club Atlas,4800000.0,15000.0,Right,1.0,3.0,3.0,Normal,Forward,188,88
29,Turkey,66,66,Ümraniyespor,825000.0,5000.0,Right,1.0,3.0,3.0,Normal,Middle,178,70
27,Argentina,68,68,Club Atlético Sarmiento,1300000.0,6000.0,Right,1.0,3.0,3.0,Normal,Middle,177,76
32,France,70,70,Western Sydney Wanderers,1300000.0,6000.0,Right,1.0,4.0,3.0,Normal,Middle,173,68
30,Chile,67,67,Club Deportivo Palestino,975000.0,2000.0,Right,1.0,3.0,3.0,Lean,Middle,172,71
22,South Africa,70,78,Belenenses SAD,3400000.0,4000.0,Right,1.0,2.0,2.0,Normal,Middle,188,80
30,Jamaica,72,72,Queens Park Rangers,2300000.0,38000.0,Right,1.0,3.0,3.0,Normal,Forward,180,78
28,England,68,68,Sheffield Wednesday,1200000.0,7000.0,Right,1.0,3.0,3.0,Normal,Forward,175,68
25,Italy,72,75,SPAL,2900000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,177,70
24,Congo DR,72,77,BSC Young Boys,3600000.0,16000.0,Right,1.0,4.0,3.0,Normal,Forward,173,67
23,Croatia,70,75,Dinamo Zagreb,2400000.0,550.0,Right,1.0,4.0,4.0,Normal,Back,183,79
27,Colombia,70,70,Al Khaleej,1700000.0,9000.0,Right,1.0,3.0,3.0,Stocky,Forward,183,80
23,Norway,66,70,Go Ahead Eagles,1200000.0,3000.0,Left,1.0,4.0,3.0,Normal,Middle,175,70
24,Benin,69,76,FC Zürich,2800000.0,9000.0,Right,1.0,4.0,3.0,Stocky,Forward,179,75
22,Spain,78,86,AC Milan,31500000.0,110000.0,Right,1.0,5.0,4.0,Lean,Middle,171,59
21,Tunisia,69,78,Brøndby IF,3100000.0,6000.0,Right,1.0,4.0,4.0,Stocky,Middle,188,80
21,Uruguay,72,80,U.S. Sassuolo Calcio,5500000.0,18000.0,Right,1.0,3.0,2.0,Lean,Forward,177,75
34,England,63,63,Accrington Stanley,220000.0,1000.0,Right,1.0,3.0,3.0,Normal,Middle,176,67
23,France,69,76,Estoril Praia,2800000.0,4000.0,Right,1.0,3.0,2.0,Lean,Middle,190,82
21,Turkey,63,77,Beşiktaş JK,1200000.0,7000.0,Right,1.0,3.0,3.0,Lean,Middle,178,67
37,Italy,84,84,Los Angeles FC,7500000.0,11000.0,Left,4.0,3.0,2.0,Normal,Back,187,85
28,England,64,64,Tranmere Rovers,600000.0,4000.0,Left,1.0,4.0,3.0,Normal,Middle,178,71
33,Argentina,67,67,Club The Strongest,625000.0,500.0,Right,1.0,3.0,4.0,Normal,Middle,180,77
28,Uruguay,68,68,Club Atlético River Plate,1100000.0,500.0,Right,1.0,4.0,3.0,Normal,Back,183,79
24,Spain,71,77,Racing Santander,3000000.0,6000.0,Right,1.0,4.0,4.0,Lean,Middle,178,70
24,Netherlands,69,74,SC Cambuur,1900000.0,4000.0,Left,1.0,4.0,2.0,Normal,Middle,181,75
26,Japan,75,77,DSC Arminia Bielefeld,7000000.0,18000.0,Left,1.0,4.0,3.0,Lean,Middle,177,62
24,Netherlands,69,74,FC Twente,2000000.0,5000.0,Left,1.0,3.0,2.0,Normal,Back,183,83
24,Ghana,71,76,KRC Genk,2800000.0,10000.0,Right,1.0,3.0,3.0,Normal,Back,169,70
22,Brazil,78,78,Internacional,14500000.0,24000.0,Left,1.0,3.0,2.0,Normal,Back,182,79
21,Belgium,72,80,Royal Antwerp FC,5500000.0,13000.0,Right,1.0,5.0,4.0,Lean,Back,178,71
22,Bolivia,65,72,Independiente Petrolero,1500000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,182,71
22,Bosnia and Herzegovina,68,73,SK Sturm Graz,1700000.0,7000.0,Right,1.0,4.0,2.0,Normal,Back,174,67
27,Uruguay,72,72,Austin FC,2500000.0,7000.0,Right,1.0,3.0,4.0,Normal,Middle,173,64
19,Peru,65,75,Sport Boys,1500000.0,500.0,Left,1.0,4.0,3.0,Lean,Middle,180,77
29,Spain,72,72,MKE Ankaragücü,2300000.0,13000.0,Right,2.0,4.0,4.0,Stocky,Back,178,80
32,Peru,73,73,Cagliari,2500000.0,5000.0,Left,2.0,3.0,3.0,Normal,Forward,178,69
31,Germany,71,71,Hannover 96,1300000.0,16000.0,Left,1.0,3.0,2.0,Normal,Back,188,86
30,England,66,66,Portsmouth,825000.0,4000.0,Right,1.0,3.0,3.0,Lean,Middle,175,74
25,Japan,75,80,Borussia Mönchengladbach,7500000.0,22000.0,Right,1.0,4.0,3.0,Lean,Back,188,74
29,England,75,76,Rangers FC,5000000.0,44000.0,Right,1.0,2.0,2.0,Normal,Back,191,85
22,England,65,71,Fleetwood Town,1100000.0,2000.0,Right,1.0,3.0,2.0,Lean,Middle,191,70
33,France,77,77,AC Milan,3100000.0,60000.0,Right,2.0,3.0,2.0,Normal,Back,187,82
28,England,69,69,Luton Town,1400000.0,18000.0,Right,1.0,4.0,3.0,Normal,Middle,176,73
31,Spain,77,77,RC Celta de Vigo,7500000.0,22000.0,Right,2.0,3.0,3.0,Normal,Back,173,69
26,Poland,65,66,Korona Kielce,850000.0,1000.0,Right,1.0,2.0,2.0,Normal,Middle,180,72
22,China PR,67,70,Jiangsu FC,1400000.0,6000.0,Right,1.0,5.0,3.0,Normal,Middle,184,83
26,Turkey,67,69,Kasimpaşa SK,1100000.0,4000.0,Left,1.0,3.0,2.0,Normal,Middle,180,70
22,Poland,67,78,Raków Częstochowa,2300000.0,4000.0,Left,1.0,3.0,3.0,Lean,Middle,180,75
23,Peru,69,77,Club Alianza Lima,3100000.0,500.0,Right,1.0,3.0,4.0,Normal,Middle,175,69
22,France,78,84,OGC Nice,20500000.0,34000.0,Right,1.0,2.0,3.0,Normal,Back,190,88
35,Spain,74,74,RCD Mallorca,1800000.0,18000.0,Right,1.0,3.0,3.0,Lean,Forward,172,68
23,England,69,75,Blackburn Rovers,2100000.0,15000.0,Left,1.0,2.0,2.0,Lean,Back,183,78
23,Brazil,72,80,FC Red Bull Salzburg,5000000.0,19000.0,Right,1.0,3.0,3.0,Lean,Middle,176,75
29,Germany,73,73,Hamburger SV,3000000.0,13000.0,Right,1.0,5.0,4.0,Normal,Back,179,76
27,Argentina,70,70,Club Atlético Talleres,1700000.0,11000.0,Right,1.0,3.0,3.0,Lean,Middle,174,63
22,Congo DR,71,80,Beşiktaş JK,4200000.0,27000.0,Right,1.0,3.0,4.0,Normal,Middle,180,77
27,Paraguay,67,67,Guaireña FC,1100000.0,500.0,Right,1.0,3.0,3.0,Normal,Forward,178,76
21,Italy,68,79,SPAL,2700000.0,1000.0,Right,1.0,3.0,2.0,Normal,Middle,178,70
30,Albania,65,65,AFC UTA Arad,600000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,176,71
24,Germany,71,75,SC Paderborn 07,2700000.0,12000.0,Left,1.0,3.0,3.0,Normal,Middle,178,65
22,Brazil,75,83,Valencia CF,12500000.0,36000.0,Right,1.0,3.0,3.0,Normal,Middle,178,66
23,Argentina,68,74,FC Lugano,1800000.0,4000.0,Left,1.0,2.0,3.0,Normal,Middle,170,65
24,England,65,67,Swindon Town,825000.0,4000.0,Right,1.0,3.0,3.0,Lean,Middle,173,60
23,England,73,78,Middlesbrough,4300000.0,18000.0,Right,1.0,4.0,3.0,Lean,Back,176,71
22,Morocco,70,81,Angers SCO,3600000.0,11000.0,Right,1.0,3.0,3.0,Lean,Middle,182,62
35,Brazil,75,75,Changchun Yatai FC,2400000.0,10000.0,Right,1.0,3.0,3.0,Normal,Forward,187,75
28,Bolivia,66,66,Club Deportivo Guabirá,850000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,180,74
28,Uzbekistan,72,72,Al Nassr,2400000.0,27000.0,Right,1.0,4.0,3.0,Lean,Middle,172,64
38,Brazil,78,78,OGC Nice,2500000.0,28000.0,Left,3.0,4.0,3.0,Normal,Back,189,91
19,Slovenia,72,85,FC Red Bull Salzburg,5500000.0,13000.0,Right,1.0,3.0,3.0,Lean,Forward,193,77
21,Senegal,64,74,MKE Ankaragücü,1200000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,186,79
22,Brazil,72,72,Santos,2800000.0,16000.0,Left,1.0,3.0,3.0,Lean,Middle,180,69
21,England,67,75,Millwall,2300000.0,4000.0,Right,1.0,3.0,2.0,Normal,Middle,176,75
29,Greece,71,71,Sheffield United,1600000.0,18000.0,Right,1.0,3.0,3.0,Normal,Back,175,67
39,Brazil,75,75,Zhejiang Professional FC,1800000.0,8000.0,Left,1.0,4.0,4.0,Normal,Middle,175,68
21,England,65,76,Stoke City,1500000.0,11000.0,Right,1.0,3.0,2.0,Normal,Back,180,80
24,Belgium,74,78,Hertha BSC,6000000.0,22000.0,Left,2.0,3.0,4.0,Lean,Middle,187,77
38,Argentina,71,71,Club Alianza Lima,650000.0,600.0,Right,2.0,5.0,3.0,Normal,Forward,187,91
23,Peru,70,74,Club Sporting Cristal,2300000.0,500.0,Left,1.0,2.0,2.0,Normal,Middle,184,79
28,Colombia,68,68,Hermanos Colmenarez,1200000.0,500.0,Left,1.0,3.0,3.0,Normal,Middle,178,75
27,Uruguay,71,72,Club Nacional de Football,2000000.0,550.0,Left,1.0,3.0,3.0,Lean,Back,174,67
32,Spain,70,70,SD Amorebieta,1300000.0,5000.0,Right,2.0,3.0,2.0,Normal,Middle,187,79
30,Uruguay,72,72,Club Nacional de Football,2300000.0,750.0,Right,1.0,4.0,3.0,Stocky,Middle,172,64
25,Brazil,74,77,New York Red Bulls,5500000.0,8000.0,Right,1.0,4.0,4.0,Normal,Middle,170,60
24,Romania,67,73,Rapid București,1600000.0,4000.0,Right,1.0,3.0,3.0,Lean,Middle,176,68
18,England,67,85,Bristol City,2600000.0,4000.0,Right,1.0,3.0,3.0,Normal,Middle,178,68
27,Germany,71,71,1. FC Heidenheim 1846,1800000.0,14000.0,Right,1.0,3.0,2.0,Normal,Back,182,80
30,Spain,78,78,Southampton,12000000.0,51000.0,Right,2.0,3.0,2.0,Normal,Middle,183,83
28,France,78,79,Olympique de Marseille,13500000.0,38000.0,Right,1.0,2.0,2.0,Normal,Back,187,75
33,Finland,67,67,HJK Helsinki,475000.0,500.0,Left,1.0,5.0,2.0,Normal,Back,181,76
24,Spain,72,79,Real Sporting de Gijón,4700000.0,7000.0,Right,1.0,3.0,3.0,Lean,Middle,172,63
23,Russia,73,77,FC Basel 1893,4400000.0,12000.0,Right,1.0,3.0,3.0,Normal,Forward,180,77
22,England,65,73,Bolton Wanderers,1600000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,183,72
21,England,65,80,Huddersfield Town,1800000.0,5000.0,Left,1.0,4.0,3.0,Lean,Back,185,77
19,Iceland,67,81,F.C. København,2400000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,180,73
29,Argentina,72,72,Deportivo Ñublense,2300000.0,7000.0,Right,1.0,4.0,4.0,Normal,Middle,177,74
23,Wales,64,69,Wrexham AFC,875000.0,500.0,Left,1.0,3.0,3.0,Lean,Middle,178,74
26,England,61,64,Bohemian FC,375000.0,600.0,Left,1.0,4.0,3.0,Normal,Middle,180,75
22,Colombia,70,79,Portland Timbers,3600000.0,5000.0,Right,1.0,2.0,4.0,Normal,Middle,173,67
34,Argentina,72,72,FC Paços de Ferreira,1100000.0,8000.0,Left,3.0,2.0,4.0,Lean,Middle,174,66
26,Germany,70,73,FC St. Pauli,2100000.0,11000.0,Right,1.0,4.0,3.0,Lean,Middle,177,68
25,Uruguay,67,70,Liverpool Fútbol Club,1300000.0,500.0,Right,1.0,3.0,3.0,Normal,Back,166,65
21,Spain,66,76,Málaga CF,1900000.0,2000.0,Right,1.0,3.0,3.0,Normal,Middle,173,68
22,Romania,68,74,Sepsi OSK Sf. Gheorghe,1900000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,171,63
21,Brazil,69,79,Al Ain FC,3000000.0,500.0,Left,1.0,4.0,4.0,Normal,Back,174,73
27,Uruguay,69,70,Unión de Santa Fe,1400000.0,6000.0,Right,1.0,3.0,2.0,Normal,Middle,171,75
30,Spain,73,73,Real Oviedo,2700000.0,10000.0,Left,2.0,3.0,3.0,Lean,Middle,191,78
29,Iceland,73,74,Panathinaikos FC,2800000.0,750.0,Left,1.0,2.0,2.0,Normal,Back,191,84
24,England,74,77,Norwich City,6000000.0,32000.0,Right,1.0,3.0,4.0,Lean,Middle,177,70
30,Spain,76,76,Cádiz CF,6500000.0,26000.0,Right,1.0,3.0,2.0,Normal,Back,174,69
28,Netherlands,76,77,RSC Anderlecht,7000000.0,22000.0,Left,2.0,3.0,2.0,Normal,Back,188,77
22,England,74,81,Norwich City,8000000.0,29000.0,Right,1.0,3.0,3.0,Normal,Back,171,69
34,France,72,72,FC Metz,1100000.0,15000.0,Left,3.0,3.0,4.0,Normal,Middle,181,73
22,Spain,74,82,Valencia CF,9000000.0,22000.0,Right,1.0,4.0,2.0,Lean,Middle,178,62
24,Germany,70,76,FC St. Pauli,2500000.0,10000.0,Right,1.0,4.0,3.0,Lean,Forward,183,75
39,Chile,73,73,Colo-Colo,1000000.0,6000.0,Left,2.0,3.0,3.0,Stocky,Forward,178,82
22,Uruguay,73,81,Orlando City Soccer Club,7000000.0,7000.0,Left,1.0,3.0,3.0,Normal,Middle,178,71
24,Israel,67,71,RZ Pellets Wolfsberger AC,1500000.0,5000.0,Right,1.0,3.0,3.0,Normal,Middle,189,84
31,England,66,66,Plymouth Argyle,700000.0,4000.0,Right,1.0,3.0,4.0,Lean,Middle,183,76
27,Romania,69,69,CFR Cluj,1500000.0,8000.0,Right,1.0,3.0,3.0,Normal,Back,177,73
22,Nigeria,68,78,FC St. Pauli,2600000.0,6000.0,Right,1.0,3.0,3.0,Normal,Middle,181,77
25,Belgium,68,73,KSV Cercle Brugge,1600000.0,6000.0,Left,1.0,3.0,2.0,Normal,Back,197,81
21,Portugal,68,72,Belenenses SAD,1800000.0,5000.0,Right,1.0,3.0,3.0,Lean,Middle,175,65
33,Ecuador,66,66,CS Emelec,450000.0,500.0,Left,1.0,3.0,2.0,Stocky,Back,168,70
24,Uruguay,69,73,Liverpool Fútbol Club,2000000.0,500.0,Right,1.0,4.0,3.0,Normal,Back,170,74
36,Uruguay,77,77,Vélez Sarsfield,1900000.0,11000.0,Right,3.0,3.0,2.0,Lean,Back,187,78
32,England,81,81,Roma,16500000.0,68000.0,Right,3.0,3.0,2.0,Lean,Back,194,81
31,Uruguay,82,82,Sporting CP,21000000.0,19000.0,Right,3.0,3.0,2.0,Normal,Back,196,94
21,Switzerland,68,80,FC Basel 1893,3000000.0,7000.0,Right,1.0,4.0,3.0,Normal,Middle,185,79
25,Japan,64,66,Oita Trinita,750000.0,1000.0,Right,1.0,3.0,2.0,Lean,Forward,171,68
23,France,74,81,Montpellier Hérault SC,8000000.0,16000.0,Left,1.0,3.0,2.0,Normal,Back,178,72
26,Spain,74,75,Panathinaikos FC,5000000.0,900.0,Left,1.0,3.0,3.0,Lean,Back,177,67
26,England,70,71,Blackburn Rovers,1900000.0,25000.0,Right,1.0,3.0,3.0,Normal,Forward,193,75
26,Brazil,75,75,Santos,5500000.0,23000.0,Left,1.0,3.0,2.0,Normal,Back,182,81
24,Norway,65,70,Molde FK,975000.0,2000.0,Left,1.0,3.0,3.0,Lean,Back,188,79
25,Guinea Bissau,68,71,Plymouth Argyle,1600000.0,6000.0,Right,1.0,3.0,3.0,Lean,Middle,185,73
26,Brazil,79,83,Sevilla FC,21500000.0,29000.0,Left,1.0,3.0,2.0,Normal,Back,185,81
25,Switzerland,77,81,Borussia Mönchengladbach,13000000.0,25000.0,Right,2.0,3.0,2.0,Normal,Back,189,84
27,Côte d'Ivoire,67,67,Pau FC,975000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,174,68
20,Norway,67,80,Molde FK,2300000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,185,77
29,Peru,68,68,Sport Huancayo,1200000.0,500.0,Right,1.0,4.0,4.0,Normal,Middle,168,73
36,Finland,72,72,Malmö FF,425000.0,5000.0,Left,1.0,5.0,3.0,Normal,Back,183,77
22,England,71,79,Millwall,4000000.0,19000.0,Right,1.0,3.0,3.0,Normal,Middle,168,65
27,Denmark,73,73,Urawa Red Diamonds,3300000.0,12000.0,Left,1.0,3.0,2.0,Lean,Forward,186,73
30,United States,71,71,Colorado Rapids,1800000.0,6000.0,Right,3.0,5.0,3.0,Normal,Forward,188,80
25,Italy,71,75,Kasimpaşa SK,2400000.0,9000.0,Left,1.0,3.0,3.0,Normal,Back,175,70
32,Ecuador,72,72,Shanghai Shenhua FC,1900000.0,11000.0,Right,1.0,4.0,3.0,Lean,Forward,172,63
27,Argentina,72,72,San Jose Earthquakes,2500000.0,7000.0,Right,1.0,5.0,3.0,Normal,Middle,173,73
24,Sweden,72,78,Coventry City,3700000.0,16000.0,Right,1.0,3.0,3.0,Normal,Forward,187,86
23,Gambia,77,83,Bologna,17000000.0,31000.0,Right,1.0,4.0,3.0,Normal,Forward,183,70
28,Uruguay,70,70,Club Nacional de Football,1600000.0,750.0,Right,1.0,4.0,2.0,Stocky,Middle,184,80
22,Netherlands,66,73,Go Ahead Eagles,1700000.0,3000.0,Right,1.0,3.0,3.0,Lean,Middle,185,82
19,Spain,74,86,Athletic Club de Bilbao,10000000.0,13000.0,Right,1.0,4.0,4.0,Lean,Middle,181,67
25,Scotland,66,68,Fleetwood Town,975000.0,3000.0,Right,1.0,3.0,2.0,Normal,Back,191,79
42,Brazil,75,75,Montpellier Hérault SC,700000.0,18000.0,Right,2.0,4.0,2.0,Normal,Back,180,78
24,Uruguay,65,71,Delfín Sporting Club,1000000.0,500.0,Left,1.0,3.0,2.0,Normal,Middle,181,78
24,France,66,69,En Avant de Guingamp,1200000.0,2000.0,Left,1.0,3.0,4.0,Lean,Middle,185,75
27,Poland,75,78,Hellas Verona,6500000.0,23000.0,Right,1.0,4.0,2.0,Lean,Back,189,80
26,Japan,67,67,Nagoya Grampus,1100000.0,3000.0,Right,1.0,4.0,3.0,Normal,Middle,171,64
25,Belgium,66,69,FC U Craiova 1948,1100000.0,4000.0,Left,1.0,3.0,3.0,Normal,Middle,185,77
23,Colombia,70,77,Club Deportes Tolima,3000000.0,2000.0,Left,1.0,3.0,3.0,Normal,Back,172,69
31,Ecuador,65,65,9 de Octubre,500000.0,500.0,Right,1.0,2.0,2.0,Stocky,Middle,175,72
25,Grenada,68,71,KAS Eupen,1600000.0,5000.0,Right,1.0,2.0,3.0,Lean,Middle,175,69
33,Algeria,70,70,Ohod Club,725000.0,10000.0,Right,1.0,3.0,2.0,Normal,Middle,184,77
22,England,76,83,Crystal Palace,14500000.0,38000.0,Left,1.0,3.0,2.0,Lean,Back,180,70
24,Norway,70,75,Standard de Liège,2400000.0,8000.0,Left,1.0,3.0,4.0,Normal,Middle,178,78
21,Nigeria,69,80,FC Midtjylland,3000000.0,8000.0,Right,1.0,3.0,2.0,Lean,Middle,184,78
31,Turkey,69,69,Beşiktaş JK,975000.0,19000.0,Right,1.0,3.0,2.0,Normal,Back,180,72
26,Northern Ireland,64,65,Stockport County,675000.0,4000.0,Right,1.0,3.0,3.0,Normal,Middle,180,75
21,Denmark,67,78,FC Nordsjælland,2300000.0,11000.0,Right,1.0,3.0,3.0,Lean,Middle,178,74
30,Bolivia,65,65,Club The Strongest,625000.0,500.0,Left,1.0,3.0,2.0,Normal,Back,173,76
20,England,65,80,Sunderland,1600000.0,3000.0,Right,1.0,4.0,2.0,Lean,Middle,178,70
26,Nigeria,75,76,Everton,6500000.0,36000.0,Right,2.0,3.0,4.0,Normal,Middle,185,75
24,Norway,68,71,Odense Boldklub,1600000.0,6000.0,Right,1.0,4.0,3.0,Normal,Back,172,67
24,England,68,74,Bolton Wanderers,1900000.0,6000.0,Right,1.0,4.0,3.0,Normal,Middle,180,70
25,France,69,73,SD Huesca,1800000.0,5000.0,Left,1.0,2.0,2.0,Lean,Back,179,70
27,Ecuador,67,68,Delfín Sporting Club,1200000.0,500.0,Right,1.0,3.0,3.0,Lean,Forward,192,78
30,Colombia,72,72,Club Atlético Colón,2000000.0,10000.0,Right,1.0,2.0,3.0,Lean,Middle,187,82
26,Brazil,72,73,Toulouse Football Club,2800000.0,15000.0,Right,1.0,3.0,4.0,Normal,Back,183,82
23,Norway,72,79,FK Bodø/Glimt,4700000.0,5000.0,Left,1.0,4.0,3.0,Lean,Back,186,79
23,Argentina,71,82,Atlanta United,3900000.0,5000.0,Right,1.0,3.0,2.0,Normal,Middle,179,78
23,England,70,77,New York Red Bulls,3000000.0,13000.0,Right,1.0,3.0,2.0,Normal,Back,175,76
27,Portugal,68,69,FC Vizela,1300000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,181,76
23,Congo,66,71,Cagliari,1300000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,187,79
22,Brazil,78,86,FC Porto,32000000.0,15000.0,Right,1.0,4.0,3.0,Normal,Forward,181,77
38,Argentina,70,70,Club Atlético Banfield,525000.0,7000.0,Left,1.0,3.0,4.0,Normal,Middle,179,77
26,Ghana,75,80,RCD Mallorca,7500000.0,22000.0,Right,1.0,4.0,2.0,Lean,Middle,185,73
25,Brazil,69,74,Gil Vicente FC,1900000.0,5000.0,Right,1.0,2.0,2.0,Lean,Middle,183,73
22,England,64,69,Exeter City,900000.0,2000.0,Right,1.0,4.0,2.0,Normal,Middle,175,63
27,Germany,72,73,Hamburger SV,2400000.0,10000.0,Right,1.0,4.0,2.0,Lean,Middle,186,76
28,Korea Republic,66,66,Sangju Sangmu FC,850000.0,2000.0,Left,1.0,3.0,3.0,Normal,Back,173,72
35,Argentina,76,76,Racing Club,2000000.0,13000.0,Right,1.0,3.0,2.0,Normal,Back,181,74
24,Spain,73,78,Villarreal Club de Fútbol B,4600000.0,7000.0,Right,1.0,3.0,4.0,Normal,Middle,172,75
22,Portugal,73,84,SC Braga,7000000.0,12000.0,Right,1.0,3.0,2.0,Normal,Forward,183,74
18,Hungary,68,85,AZ Alkmaar,2900000.0,1000.0,Left,1.0,3.0,3.0,Normal,Back,176,71
28,Italy,72,72,Ascoli,2400000.0,5000.0,Left,1.0,4.0,4.0,Lean,Back,170,74
33,Japan,72,72,Sint-Truidense VV,1500000.0,11000.0,Right,3.0,4.0,4.0,Lean,Forward,175,68
21,Wales,66,80,Dundee United,2000000.0,2000.0,Right,1.0,4.0,3.0,Lean,Middle,180,73
29,Sweden,72,72,Lech Poznań,2300000.0,9000.0,Right,1.0,5.0,3.0,Normal,Forward,184,81
25,Panama,72,76,C.D. Universidad Católica del Ecuador,3300000.0,800.0,Right,1.0,3.0,3.0,Normal,Back,190,80
25,Senegal,71,75,Nîmes Olympique,2600000.0,6000.0,Right,1.0,3.0,3.0,Normal,Forward,175,68
27,Scotland,73,76,Club Brugge KV,3500000.0,18000.0,Right,1.0,2.0,2.0,Lean,Back,194,88
27,Peru,68,68,D.C. United,1300000.0,4000.0,Left,1.0,3.0,4.0,Normal,Forward,170,70
30,France,71,71,Birmingham City,1600000.0,20000.0,Right,1.0,4.0,3.0,Normal,Back,180,76
28,Luxembourg,70,70,F.C. Hansa Rostock,1600000.0,9000.0,Left,1.0,3.0,3.0,Lean,Middle,178,72
27,Morocco,71,72,Al Raed,2200000.0,14000.0,Right,1.0,4.0,3.0,Normal,Forward,170,68
25,Croatia,70,73,Hertha BSC,1900000.0,16000.0,Right,1.0,3.0,2.0,Lean,Middle,184,75
23,Uruguay,68,77,Club Nacional de Football,2700000.0,500.0,Right,1.0,2.0,3.0,Normal,Middle,166,59
27,Ecuador,72,75,FC Augsburg,2700000.0,18000.0,Right,1.0,3.0,2.0,Normal,Middle,173,71
