Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Body Type,Position,Height,Weight
24,79,86,32500000.0,65000.0,Right,2.0,3.0,2.0,Lean,Back,183,77
22,75,82,11500000.0,16000.0,Right,1.0,3.0,4.0,Lean,Middle,170,58
20,69,80,2900000.0,13000.0,Right,1.0,3.0,2.0,Normal,Reserve,176,74
25,73,75,3400000.0,8000.0,Right,1.0,3.0,2.0,Normal,Back,180,68
20,75,83,12500000.0,27000.0,Right,1.0,3.0,3.0,Lean,Middle,180,73
23,72,78,3500000.0,6000.0,Right,1.0,3.0,2.0,Normal,Back,176,74
27,71,72,2100000.0,6000.0,Left,1.0,3.0,3.0,Lean,Reserve,186,77
23,67,74,2000000.0,10000.0,Left,1.0,4.0,3.0,Lean,Reserve,182,64
25,74,78,6000000.0,18000.0,Right,1.0,4.0,3.0,Normal,Reserve,178,75
22,69,75,2200000.0,4000.0,Left,1.0,3.0,3.0,Lean,Reserve,186,72
20,74,86,10000000.0,34000.0,Right,1.0,4.0,3.0,Normal,Reserve,175,70
25,74,78,5500000.0,22000.0,Right,1.0,3.0,2.0,Normal,Middle,168,70
29,72,72,2300000.0,16000.0,Right,1.0,3.0,3.0,Normal,Middle,177,69
33,71,71,975000.0,27000.0,Left,2.0,2.0,2.0,Normal,Reserve,180,74
32,71,71,1300000.0,11000.0,Left,1.0,3.0,3.0,Lean,Back,177,69
22,69,75,2100000.0,4000.0,Left,1.0,2.0,2.0,Normal,Reserve,175,67
29,76,76,7500000.0,23000.0,Left,1.0,2.0,3.0,Lean,Forward,184,72
26,67,69,1300000.0,14000.0,Right,1.0,4.0,3.0,Lean,Middle,167,64
34,74,74,3000000.0,21000.0,Right,2.0,3.0,3.0,Normal,Forward,186,81
26,67,67,1100000.0,3000.0,Right,1.0,4.0,3.0,Normal,Reserve,179,70
30,68,68,1200000.0,5000.0,Left,1.0,3.0,3.0,Normal,Middle,175,67
25,75,76,6500000.0,44000.0,Right,1.0,3.0,3.0,Lean,Back,176,74
30,69,69,1300000.0,7000.0,Left,2.0,4.0,4.0,Normal,Reserve,177,76
25,71,76,2600000.0,7000.0,Right,1.0,3.0,3.0,Normal,Back,178,75
24,77,81,15000000.0,39000.0,Right,1.0,4.0,4.0,Lean,Reserve,174,71
30,67,67,975000.0,500.0,Right,1.0,3.0,4.0,Lean,Back,170,69
22,67,74,2100000.0,12000.0,Right,1.0,3.0,3.0,Normal,Reserve,178,68
31,65,65,575000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,169,72
25,66,71,1200000.0,2000.0,Left,1.0,3.0,3.0,Normal,Reserve,175,75
23,74,83,9500000.0,9000.0,Left,1.0,3.0,3.0,Lean,Middle,174,60
27,75,78,6500000.0,900.0,Left,1.0,3.0,2.0,Stocky,Back,193,92
22,67,76,2300000.0,6000.0,Left,1.0,4.0,2.0,Normal,Reserve,183,70
25,71,75,2400000.0,6000.0,Right,1.0,2.0,3.0,Normal,Middle,181,73
35,66,66,350000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,182,82
27,71,71,1800000.0,5000.0,Right,2.0,3.0,2.0,Normal,Reserve,175,68
23,69,76,2800000.0,7000.0,Right,1.0,3.0,3.0,Lean,Reserve,173,63
34,75,75,2100000.0,25000.0,Right,2.0,4.0,4.0,Normal,Reserve,172,70
20,78,85,26500000.0,33000.0,Left,1.0,2.0,3.0,Normal,Back,183,66
21,69,78,3200000.0,4000.0,Right,1.0,3.0,4.0,Normal,Middle,178,72
27,72,72,2500000.0,40000.0,Left,1.0,2.0,3.0,Lean,Reserve,174,68
25,69,71,1700000.0,6000.0,Right,1.0,5.0,4.0,Normal,Reserve,185,81
31,72,72,1900000.0,7000.0,Right,1.0,2.0,3.0,Normal,Middle,162,65
26,67,70,1300000.0,9000.0,Right,1.0,3.0,3.0,Normal,Reserve,186,80
35,73,73,1200000.0,3000.0,Right,4.0,3.0,3.0,Normal,Middle,179,76
30,65,65,675000.0,3000.0,Right,1.0,4.0,2.0,Lean,Reserve,180,73
25,69,72,1800000.0,6000.0,Right,1.0,4.0,4.0,Lean,Back,176,70
29,67,67,875000.0,4000.0,Right,1.0,3.0,2.0,Lean,Middle,178,74
20,64,80,1500000.0,11000.0,Left,1.0,3.0,3.0,Lean,Reserve,178,70
25,74,79,6500000.0,19000.0,Right,1.0,3.0,3.0,Stocky,Reserve,180,80
26,77,78,12500000.0,40000.0,Right,2.0,4.0,4.0,Lean,Reserve,183,75
20,71,80,4099999.9999999995,5000.0,Left,1.0,3.0,3.0,Stocky,Middle,173,72
26,67,69,1200000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,165,65
23,76,82,11000000.0,27000.0,Left,1.0,3.0,2.0,Lean,Reserve,187,79
25,69,74,2100000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,177,76
24,74,81,8500000.0,12000.0,Right,1.0,3.0,3.0,Normal,Reserve,190,82
20,70,82,3700000.0,29000.0,Left,1.0,4.0,2.0,Lean,Back,168,57
27,69,69,1300000.0,8000.0,Right,1.0,3.0,3.0,Normal,Reserve,177,72
27,67,67,1100000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,180,72
37,69,69,450000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,174,70
26,71,74,2300000.0,11000.0,Right,1.0,3.0,3.0,Normal,Back,170,67
23,72,79,4700000.0,17000.0,Left,1.0,3.0,3.0,Lean,Reserve,179,71
27,71,71,2000000.0,10000.0,Right,1.0,4.0,3.0,Lean,Back,170,73
21,75,83,12500000.0,34000.0,Right,1.0,5.0,3.0,Normal,Reserve,183,67
22,73,81,7000000.0,12000.0,Left,1.0,3.0,4.0,Lean,Back,177,66
25,70,76,2200000.0,5000.0,Right,1.0,3.0,2.0,Normal,Back,185,78
20,67,77,1200000.0,3000.0,Right,1.0,4.0,3.0,Normal,Middle,175,64
34,82,82,10000000.0,59000.0,Left,3.0,3.0,3.0,Normal,Back,192,88
29,69,69,1200000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,183,88
23,81,87,37000000.0,54000.0,Right,2.0,3.0,3.0,Stocky,Reserve,186,90
29,74,74,4099999.9999999995,23000.0,Left,1.0,3.0,3.0,Lean,Middle,191,84
30,67,67,975000.0,500.0,Right,1.0,4.0,3.0,Normal,Reserve,189,76
32,69,69,700000.0,2000.0,Right,1.0,3.0,3.0,Normal,Middle,178,86
24,72,74,3100000.0,13000.0,Right,1.0,3.0,3.0,Stocky,Reserve,185,81
33,66,66,525000.0,3000.0,Right,2.0,4.0,3.0,Lean,Reserve,183,79
23,67,72,1400000.0,4000.0,Right,1.0,3.0,3.0,Normal,Middle,178,70
21,70,82,3800000.0,5000.0,Left,1.0,3.0,2.0,Normal,Back,178,72
20,71,81,3900000.0,500.0,Right,1.0,2.0,2.0,Lean,Middle,183,71
22,78,85,28500000.0,72000.0,Left,1.0,4.0,4.0,Normal,Back,172,62
25,71,73,2200000.0,750.0,Right,1.0,3.0,3.0,Lean,Reserve,178,65
31,69,69,1100000.0,3000.0,Right,1.0,3.0,3.0,Normal,Middle,183,77
22,71,78,3600000.0,20000.0,Left,1.0,3.0,2.0,Lean,Reserve,186,77
26,85,87,59000000.0,72000.0,Right,3.0,3.0,3.0,Stocky,Reserve,195,99
29,79,79,14500000.0,45000.0,Right,1.0,4.0,2.0,Normal,Back,188,81
18,68,81,2800000.0,6000.0,Right,1.0,3.0,2.0,Normal,Reserve,188,83
20,72,80,5000000.0,25000.0,Right,1.0,4.0,4.0,Stocky,Back,184,73
29,66,73,700000.0,2000.0,Right,2.0,4.0,2.0,Normal,Reserve,185,76
21,66,74,1800000.0,3000.0,Left,1.0,4.0,2.0,Normal,Reserve,186,82
26,68,68,1300000.0,8000.0,Right,1.0,4.0,3.0,Normal,Middle,179,72
34,74,74,2200000.0,2000.0,Right,2.0,3.0,3.0,Normal,Middle,187,88
32,67,67,825000.0,5000.0,Right,1.0,4.0,2.0,Normal,Back,178,71
23,68,72,1700000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,170,67
32,70,70,1300000.0,12000.0,Right,2.0,3.0,3.0,Normal,Reserve,173,70
36,68,68,220000.0,2000.0,Left,1.0,3.0,2.0,Normal,Back,191,80
23,71,77,3000000.0,14000.0,Left,1.0,4.0,4.0,Lean,Reserve,183,72
18,70,85,3700000.0,15000.0,Right,1.0,3.0,3.0,Normal,Reserve,179,65
23,76,82,12000000.0,8000.0,Right,1.0,4.0,3.0,Normal,Middle,167,66
23,79,85,26000000.0,65000.0,Right,1.0,5.0,2.0,Lean,Reserve,188,84
26,66,67,1000000.0,4000.0,Right,1.0,3.0,3.0,Lean,Reserve,178,75
30,69,69,1200000.0,6000.0,Left,1.0,3.0,3.0,Normal,Back,180,80
29,70,70,1400000.0,8000.0,Right,1.0,3.0,3.0,Normal,Back,176,70
29,76,76,7500000.0,21000.0,Left,1.0,3.0,3.0,Lean,Middle,167,61
19,76,86,15000000.0,25000.0,Left,1.0,2.0,2.0,Lean,Back,184,73
27,71,71,2000000.0,30000.0,Right,1.0,4.0,4.0,Normal,Reserve,183,79
25,76,78,700000.0,2000.0,Right,1.0,4.0,4.0,Lean,Back,177,70
32,78,78,9000000.0,11000.0,Right,2.0,2.0,2.0,Normal,Back,185,80
28,70,70,1600000.0,12000.0,Right,1.0,2.0,4.0,Normal,Reserve,176,74
39,64,64,1000.0,2000.0,Left,1.0,3.0,3.0,Stocky,Middle,169,68
23,78,84,22000000.0,15000.0,Left,1.0,3.0,4.0,Normal,Reserve,168,65
20,73,83,6500000.0,14000.0,Right,1.0,3.0,4.0,Normal,Middle,172,63
24,69,76,2700000.0,4000.0,Left,1.0,2.0,2.0,Normal,Reserve,184,77
31,67,67,825000.0,4000.0,Right,1.0,3.0,3.0,Lean,Middle,180,70
23,71,75,2700000.0,700.0,Right,1.0,4.0,3.0,Normal,Back,174,65
31,68,68,1000000.0,5000.0,Right,1.0,4.0,3.0,Lean,Forward,182,71
32,68,68,825000.0,4000.0,Right,1.0,3.0,2.0,Stocky,Back,179,75
24,77,85,22000000.0,31000.0,Right,2.0,3.0,2.0,Normal,Reserve,183,79
22,71,79,4200000.0,3000.0,Right,1.0,4.0,3.0,Lean,Reserve,175,72
29,72,72,2100000.0,10000.0,Left,1.0,2.0,3.0,Normal,Reserve,180,73
27,67,68,1200000.0,6000.0,Right,1.0,3.0,3.0,Normal,Reserve,185,75
28,68,68,1200000.0,4000.0,Right,1.0,3.0,3.0,Lean,Back,179,72
27,74,75,4900000.0,9000.0,Right,1.0,3.0,3.0,Normal,Forward,178,78
21,68,73,1700000.0,4000.0,Right,1.0,2.0,2.0,Normal,Middle,173,70
33,73,73,1900000.0,4000.0,Right,1.0,4.0,3.0,Normal,Middle,180,77
26,73,76,3500000.0,17000.0,Right,1.0,3.0,2.0,Normal,Back,189,81
21,64,72,1300000.0,3000.0,Right,1.0,2.0,2.0,Lean,Reserve,173,60
27,75,75,6000000.0,22000.0,Right,1.0,4.0,3.0,Stocky,Forward,188,92
23,70,77,3000000.0,500.0,Right,1.0,3.0,2.0,Normal,Back,169,70
19,68,83,2700000.0,3000.0,Left,1.0,3.0,3.0,Normal,Reserve,184,82
35,69,69,550000.0,3000.0,Right,1.0,3.0,3.0,Lean,Reserve,178,74
31,66,66,625000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,174,65
24,67,72,1500000.0,500.0,Right,1.0,2.0,3.0,Lean,Reserve,178,74
23,73,81,7000000.0,31000.0,Right,1.0,3.0,4.0,Normal,Middle,183,81
28,74,74,3800000.0,60000.0,Right,2.0,3.0,3.0,Normal,Reserve,178,76
22,72,79,4800000.0,15000.0,Right,1.0,3.0,3.0,Normal,Reserve,174,73
37,72,72,800000.0,16000.0,Right,3.0,5.0,3.0,Stocky,Reserve,171,72
25,69,74,2000000.0,6000.0,Right,1.0,2.0,2.0,Lean,Middle,175,70
31,74,74,3500000.0,26000.0,Right,2.0,4.0,4.0,Lean,Middle,178,72
28,74,74,4200000.0,1000.0,Right,1.0,3.0,3.0,Lean,Middle,174,60
25,76,77,9000000.0,26000.0,Right,2.0,4.0,4.0,Normal,Middle,183,75
25,68,71,1500000.0,13000.0,Left,1.0,2.0,2.0,Lean,Middle,178,77
28,69,69,1400000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,173,64
19,68,79,2500000.0,8000.0,Right,1.0,3.0,2.0,Lean,Middle,181,67
28,69,69,1400000.0,4000.0,Right,1.0,3.0,2.0,Normal,Middle,172,64
33,76,76,4700000.0,87000.0,Left,3.0,3.0,4.0,Lean,Reserve,170,63
21,68,78,2700000.0,8000.0,Right,1.0,3.0,3.0,Lean,Reserve,180,73
24,69,74,2100000.0,23000.0,Left,1.0,2.0,2.0,Lean,Reserve,186,75
24,70,75,2400000.0,2000.0,Right,1.0,3.0,2.0,Lean,Middle,179,70
22,80,80,25000000.0,27000.0,Left,1.0,5.0,4.0,Lean,Middle,171,63
32,70,70,1100000.0,17000.0,Right,1.0,3.0,3.0,Stocky,Reserve,188,82
21,80,87,40000000.0,58000.0,Right,2.0,3.0,2.0,Normal,Back,192,85
34,73,73,1400000.0,1000.0,Right,1.0,3.0,3.0,Stocky,Reserve,176,79
26,80,83,24500000.0,54000.0,Right,1.0,2.0,2.0,Stocky,Back,184,89
24,77,80,14500000.0,56000.0,Right,1.0,2.0,3.0,Stocky,Forward,183,85
27,65,65,700000.0,1000.0,Right,1.0,4.0,2.0,Normal,Reserve,178,79
26,73,74,3600000.0,10000.0,Right,2.0,4.0,3.0,Normal,Forward,175,71
24,69,73,2000000.0,6000.0,Left,1.0,4.0,2.0,Lean,Middle,172,63
36,68,68,240000.0,5000.0,Right,1.0,4.0,3.0,Normal,Reserve,169,67
35,71,71,725000.0,5000.0,Right,1.0,3.0,2.0,Normal,Back,180,75
27,76,77,9000000.0,15000.0,Left,2.0,3.0,3.0,Normal,Reserve,190,83
24,72,77,3300000.0,40000.0,Left,1.0,3.0,3.0,Lean,Reserve,178,70
22,74,82,9500000.0,21000.0,Right,1.0,3.0,4.0,Normal,Reserve,183,75
30,74,74,4099999.9999999995,54000.0,Right,1.0,3.0,3.0,Normal,Reserve,190,80
24,74,78,5500000.0,16000.0,Right,1.0,3.0,2.0,Normal,Middle,173,72
32,72,72,1900000.0,5000.0,Right,1.0,3.0,4.0,Lean,Back,190,68
30,69,69,1200000.0,8000.0,Left,1.0,3.0,2.0,Normal,Back,183,77
34,76,76,3500000.0,20000.0,Right,2.0,3.0,4.0,Normal,Reserve,163,61
25,73,76,4000000.0,10000.0,Right,1.0,4.0,3.0,Normal,Middle,189,82
27,65,65,750000.0,500.0,Left,1.0,3.0,3.0,Normal,Reserve,177,71
29,70,70,1600000.0,11000.0,Right,1.0,3.0,3.0,Lean,Middle,168,62
23,73,80,6000000.0,28000.0,Left,1.0,2.0,2.0,Normal,Middle,184,75
24,64,69,875000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,173,70
34,71,71,700000.0,7000.0,Right,2.0,4.0,2.0,Lean,Back,170,68
29,73,74,2800000.0,12000.0,Right,1.0,3.0,2.0,Normal,Back,187,83
24,66,67,975000.0,3000.0,Right,1.0,4.0,2.0,Lean,Reserve,175,70
21,70,79,3600000.0,4000.0,Left,1.0,3.0,2.0,Normal,Back,177,70
30,68,68,1000000.0,3000.0,Left,1.0,3.0,3.0,Normal,Reserve,178,68
23,75,81,8000000.0,42000.0,Right,1.0,3.0,2.0,Normal,Back,185,78
35,72,72,650000.0,10000.0,Right,2.0,4.0,2.0,Normal,Reserve,188,80
24,76,82,11000000.0,44000.0,Left,1.0,3.0,2.0,Normal,Back,192,83
23,73,79,700000.0,2000.0,Right,1.0,4.0,3.0,Normal,Forward,178,69
26,66,66,925000.0,4000.0,Right,1.0,4.0,4.0,Lean,Middle,182,77
36,66,66,300000.0,3000.0,Right,1.0,4.0,3.0,Normal,Forward,185,75
27,70,70,1700000.0,19000.0,Left,1.0,3.0,3.0,Lean,Back,180,75
27,77,79,700000.0,2000.0,Right,3.0,3.0,2.0,Normal,Back,184,80
29,63,63,475000.0,5000.0,Right,1.0,3.0,3.0,Lean,Reserve,178,66
28,69,69,825000.0,7000.0,Left,1.0,2.0,3.0,Lean,Reserve,185,82
24,77,83,16500000.0,39000.0,Right,1.0,2.0,4.0,Lean,Back,185,76
31,67,67,700000.0,2000.0,Right,1.0,3.0,3.0,Normal,Reserve,182,84
24,66,72,1300000.0,3000.0,Left,1.0,2.0,3.0,Lean,Middle,183,73
29,73,73,3000000.0,16000.0,Right,2.0,3.0,3.0,Stocky,Reserve,183,92
34,67,67,350000.0,3000.0,Right,1.0,3.0,3.0,Lean,Middle,175,66
30,66,66,825000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,180,75
25,69,74,2000000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,180,70
20,75,82,11000000.0,11000.0,Right,1.0,3.0,3.0,Lean,Forward,180,78
28,79,79,18000000.0,24000.0,Right,1.0,2.0,3.0,Normal,Forward,201,98
26,69,70,1600000.0,14000.0,Right,1.0,3.0,2.0,Lean,Middle,183,70
22,78,78,17000000.0,31000.0,Right,1.0,3.0,2.0,Stocky,Forward,187,85
24,69,74,2000000.0,6000.0,Left,1.0,3.0,2.0,Lean,Back,182,77
29,68,68,1200000.0,22000.0,Left,1.0,3.0,3.0,Lean,Reserve,178,72
23,67,72,1500000.0,7000.0,Left,1.0,3.0,2.0,Normal,Middle,176,69
23,74,82,9000000.0,34000.0,Right,1.0,3.0,3.0,Lean,Reserve,179,68
26,71,72,2200000.0,16000.0,Right,2.0,3.0,3.0,Normal,Reserve,184,78
19,67,78,2100000.0,5000.0,Right,1.0,3.0,3.0,Lean,Reserve,180,67
18,73,88,7000000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,169,67
29,72,72,2000000.0,33000.0,Right,1.0,3.0,3.0,Normal,Reserve,195,84
27,74,74,4099999.9999999995,22000.0,Left,1.0,3.0,3.0,Normal,Reserve,181,81
28,71,71,1600000.0,15000.0,Right,1.0,3.0,2.0,Lean,Middle,185,75
33,75,75,3600000.0,50000.0,Right,2.0,4.0,3.0,Normal,Reserve,191,90
28,71,71,1900000.0,7000.0,Right,1.0,3.0,4.0,Normal,Forward,183,80
26,69,71,1600000.0,12000.0,Right,1.0,4.0,3.0,Normal,Reserve,184,77
21,80,87,43000000.0,65000.0,Right,1.0,4.0,4.0,Normal,Reserve,182,72
21,75,85,12500000.0,43000.0,Right,1.0,4.0,3.0,Lean,Forward,181,71
25,73,76,4000000.0,19000.0,Right,2.0,4.0,4.0,Normal,Middle,175,70
22,71,78,3600000.0,33000.0,Left,1.0,2.0,3.0,Lean,Back,183,72
20,67,80,2500000.0,9000.0,Right,1.0,5.0,3.0,Lean,Reserve,180,75
20,73,82,6500000.0,7000.0,Right,1.0,2.0,4.0,Lean,Reserve,187,77
26,65,66,850000.0,1000.0,Right,1.0,3.0,3.0,Stocky,Back,178,77
24,70,74,2300000.0,7000.0,Right,1.0,3.0,3.0,Lean,Forward,175,67
29,66,66,700000.0,2000.0,Right,1.0,3.0,3.0,Normal,Back,172,72
23,68,73,1800000.0,3000.0,Right,1.0,3.0,2.0,Normal,Reserve,174,66
32,71,71,1500000.0,6000.0,Right,3.0,4.0,4.0,Normal,Middle,175,72
33,78,78,4200000.0,40000.0,Right,3.0,3.0,2.0,Normal,Middle,183,86
26,69,72,1700000.0,2000.0,Right,1.0,3.0,2.0,Lean,Reserve,172,71
24,78,82,20500000.0,27000.0,Right,2.0,3.0,3.0,Stocky,Forward,200,93
31,70,70,1300000.0,16000.0,Right,3.0,3.0,3.0,Normal,Reserve,185,74
27,67,68,1000000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,176,76
30,75,75,5500000.0,21000.0,Left,2.0,3.0,3.0,Normal,Reserve,186,75
26,69,69,1500000.0,7000.0,Left,1.0,4.0,2.0,Normal,Reserve,180,73
33,71,71,1200000.0,6000.0,Right,1.0,3.0,3.0,Normal,Forward,185,84
23,78,84,22500000.0,29000.0,Right,1.0,3.0,4.0,Lean,Forward,187,73
21,75,83,12000000.0,35000.0,Right,1.0,3.0,2.0,Normal,Reserve,163,62
28,71,72,1800000.0,700.0,Right,1.0,3.0,2.0,Normal,Back,189,89
30,66,66,600000.0,3000.0,Right,1.0,2.0,3.0,Normal,Reserve,168,65
20,74,85,9500000.0,63000.0,Right,1.0,3.0,3.0,Lean,Back,178,75
24,69,73,1800000.0,15000.0,Right,1.0,3.0,3.0,Lean,Middle,184,77
29,77,77,10500000.0,75000.0,Right,3.0,4.0,3.0,Stocky,Reserve,181,75
23,67,74,2000000.0,4000.0,Right,1.0,3.0,2.0,Lean,Middle,182,73
28,72,72,2400000.0,17000.0,Right,1.0,5.0,4.0,Normal,Reserve,181,79
21,75,84,12500000.0,26000.0,Right,1.0,3.0,3.0,Lean,Middle,183,74
36,73,73,1000000.0,8000.0,Right,2.0,4.0,4.0,Lean,Reserve,168,65
33,69,69,700000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,175,65
25,71,72,2200000.0,650.0,Right,1.0,4.0,4.0,Normal,Reserve,189,81
21,71,81,4200000.0,500.0,Right,1.0,4.0,3.0,Lean,Reserve,180,71
26,66,70,1100000.0,500.0,Right,1.0,3.0,2.0,Normal,Middle,183,79
29,71,71,1800000.0,16000.0,Left,1.0,2.0,3.0,Normal,Reserve,175,72
35,71,71,130000.0,5000.0,Right,2.0,3.0,2.0,Stocky,Reserve,175,78
24,79,82,24500000.0,21000.0,Right,1.0,3.0,3.0,Lean,Forward,194,88
25,71,75,2600000.0,17000.0,Right,1.0,3.0,3.0,Normal,Middle,187,81
24,69,76,2600000.0,4000.0,Right,1.0,4.0,2.0,Normal,Middle,187,80
27,66,67,875000.0,1000.0,Right,1.0,3.0,2.0,Lean,Middle,178,70
23,72,77,3300000.0,16000.0,Left,1.0,2.0,3.0,Stocky,Reserve,180,74
24,75,83,11500000.0,33000.0,Right,1.0,3.0,3.0,Normal,Back,196,94
29,65,65,700000.0,6000.0,Right,1.0,3.0,3.0,Normal,Middle,173,67
19,79,87,38000000.0,21000.0,Right,1.0,4.0,3.0,Lean,Middle,172,60
25,66,67,1000000.0,500.0,Right,1.0,3.0,3.0,Lean,Middle,174,70
28,74,74,4200000.0,14000.0,Left,1.0,4.0,3.0,Lean,Reserve,167,68
29,69,69,1400000.0,6000.0,Right,1.0,4.0,3.0,Lean,Middle,183,70
21,66,76,1900000.0,500.0,Right,1.0,2.0,4.0,Normal,Reserve,165,61
25,67,69,1300000.0,16000.0,Right,1.0,3.0,3.0,Normal,Reserve,171,71
27,72,73,2500000.0,14000.0,Right,1.0,3.0,3.0,Normal,Reserve,173,70
29,78,78,14000000.0,35000.0,Right,2.0,3.0,3.0,Normal,Forward,185,78
21,67,77,2300000.0,14000.0,Left,1.0,3.0,3.0,Lean,Reserve,177,66
22,71,80,4000000.0,12000.0,Right,1.0,3.0,3.0,Lean,Reserve,179,69
24,75,78,7500000.0,47000.0,Left,1.0,2.0,4.0,Normal,Reserve,173,75
20,70,81,3300000.0,6000.0,Right,1.0,3.0,2.0,Normal,Middle,181,80
22,71,79,4200000.0,25000.0,Right,1.0,3.0,3.0,Lean,Reserve,175,70
24,64,68,850000.0,900.0,Right,1.0,3.0,3.0,Normal,Middle,176,74
27,72,72,2500000.0,26000.0,Right,1.0,4.0,4.0,Normal,Reserve,180,82
25,65,69,1000000.0,4000.0,Right,1.0,4.0,3.0,Normal,Reserve,177,80
25,67,70,1200000.0,5000.0,Right,1.0,3.0,2.0,Normal,Middle,177,71
37,73,73,1000000.0,4000.0,Right,1.0,4.0,4.0,Normal,Forward,180,76
30,66,66,725000.0,500.0,Left,1.0,3.0,2.0,Normal,Reserve,188,82
21,68,77,2700000.0,4000.0,Right,1.0,2.0,2.0,Normal,Middle,180,78
33,71,71,1200000.0,11000.0,Left,1.0,4.0,3.0,Stocky,Forward,180,81
25,70,73,2100000.0,7000.0,Right,1.0,3.0,3.0,Lean,Forward,170,63
26,72,72,2600000.0,16000.0,Right,1.0,3.0,3.0,Lean,Reserve,181,72
37,71,71,275000.0,7000.0,Right,1.0,3.0,4.0,Normal,Reserve,172,69
26,65,66,825000.0,2000.0,Right,1.0,3.0,2.0,Normal,Middle,175,70
23,67,71,1300000.0,3000.0,Right,1.0,3.0,2.0,Normal,Middle,171,67
28,73,73,3100000.0,17000.0,Right,1.0,2.0,3.0,Normal,Reserve,175,68
18,68,84,3100000.0,8000.0,Right,1.0,4.0,4.0,Normal,Reserve,178,68
24,75,80,8500000.0,27000.0,Right,1.0,3.0,3.0,Lean,Middle,173,67
25,73,76,4000000.0,7000.0,Right,1.0,4.0,4.0,Lean,Middle,169,66
34,71,71,900000.0,24000.0,Right,2.0,3.0,2.0,Stocky,Forward,183,90
19,65,80,1700000.0,3000.0,Left,1.0,3.0,3.0,Normal,Reserve,180,74
23,67,74,1900000.0,5000.0,Right,1.0,2.0,2.0,Normal,Middle,186,77
28,68,68,1000000.0,4000.0,Right,1.0,3.0,2.0,Stocky,Back,175,75
27,64,64,625000.0,2000.0,Right,1.0,3.0,3.0,Lean,Middle,174,68
22,71,79,3900000.0,700.0,Left,1.0,3.0,2.0,Normal,Reserve,188,85
20,65,81,1800000.0,7000.0,Left,1.0,2.0,2.0,Lean,Reserve,185,73
25,67,70,1200000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,177,72
29,71,71,1600000.0,6000.0,Right,1.0,3.0,3.0,Lean,Middle,181,72
31,70,70,1300000.0,20000.0,Right,1.0,4.0,4.0,Stocky,Middle,183,75
29,74,74,700000.0,2000.0,Right,1.0,3.0,2.0,Normal,Back,186,77
21,73,78,4700000.0,12000.0,Right,1.0,3.0,3.0,Normal,Reserve,176,68
30,64,64,550000.0,1000.0,Right,1.0,4.0,3.0,Normal,Reserve,173,66
28,72,72,2100000.0,4000.0,Right,1.0,3.0,3.0,Normal,Back,177,74
23,69,75,2100000.0,5000.0,Left,1.0,3.0,2.0,Normal,Back,180,78
28,75,75,5500000.0,24000.0,Right,1.0,3.0,3.0,Normal,Middle,163,65
35,68,68,525000.0,3000.0,Right,2.0,4.0,3.0,Normal,Reserve,174,70
25,65,68,950000.0,500.0,Right,1.0,3.0,3.0,Normal,Reserve,175,78
24,75,79,8000000.0,40000.0,Right,1.0,3.0,3.0,Lean,Forward,187,80
20,70,82,3700000.0,31000.0,Right,1.0,3.0,3.0,Lean,Reserve,177,66
21,70,79,3400000.0,500.0,Right,1.0,3.0,2.0,Normal,Reserve,175,70
27,70,70,1700000.0,24000.0,Right,1.0,3.0,3.0,Normal,Reserve,182,75
23,73,78,4300000.0,25000.0,Right,1.0,3.0,2.0,Normal,Reserve,177,76
25,70,74,2000000.0,550.0,Left,1.0,3.0,2.0,Normal,Reserve,187,74
19,70,85,3800000.0,16000.0,Right,1.0,3.0,3.0,Lean,Forward,186,75
30,73,73,2900000.0,850.0,Right,1.0,4.0,3.0,Normal,Back,175,71
35,66,66,210000.0,2000.0,Left,1.0,4.0,3.0,Lean,Middle,181,78
32,65,65,475000.0,3000.0,Right,1.0,3.0,3.0,Normal,Reserve,171,71
27,68,69,1400000.0,5000.0,Right,1.0,3.0,3.0,Lean,Forward,178,65
32,67,67,800000.0,2000.0,Left,1.0,3.0,3.0,Normal,Middle,183,80
27,67,68,1100000.0,1000.0,Left,1.0,3.0,2.0,Normal,Back,174,73
23,69,78,3100000.0,7000.0,Right,1.0,3.0,3.0,Normal,Forward,173,71
25,69,70,1700000.0,4000.0,Right,1.0,3.0,3.0,Stocky,Reserve,170,65
