loanAmnt;annualInc;application_type;int_rate;revol_bal;revol_util;dti;emp_length;grade;homeOwnership;installment;job;loanDefault;mortAcc;pub_rec_bankruptcies;purpose;term;Year
10000.0;63000.0;INDIVIDUAL;14.09;16538.0;12.30;11.71;10;B;MORTGAGE;342.22;Superior Court of California;Fully Paid;8;0;credit_card;36;2012
8500.0;27000.0;INDIVIDUAL;8.49;3961.0;40.40;22.44;2;A;RENT;268.29;Valley National Bank;Charged Off;5;0;major_purchase;36;2011
13000.0;28000.0;INDIVIDUAL;10.74;8445.0;93.80;6.68;6;B;RENT;424.01;San Diego School Unifed;Charged Off;5;0;credit_card;36;2012
21600.0;69000.0;INDIVIDUAL;11.55;17580.0;70.30;11.26;6;B;RENT;712.80;Federal Reserve Bank;Fully Paid;9;0;credit_card;36;2013
11000.0;53000.0;INDIVIDUAL;23.99;4783.0;64.60;11.25;5;F;RENT;316.39;Work Flow Specialist;Charged Off;6;0;debt_consolidation;60;2015
14000.0;60000.0;INDIVIDUAL;13.11;6274.0;43.30;13.91;3;B;MORTGAGE;472.46;Department of Homeland Security ;Fully Paid;8;0;debt_consolidation;36;2012
4950.0;17000.0;INDIVIDUAL;18.85;5944.0;91.40;21.32;3;D;MORTGAGE;181.08;Fairmont Hot Srings;Fully Paid;4;0;other;36;2013
21000.0;110000.0;INDIVIDUAL;11.55;16851.0;59.10;21.95;5;B;MORTGAGE;693.00;woodgroup;Fully Paid;14;1;credit_card;36;2013
26200.0;100000.0;INDIVIDUAL;12.99;80617.0;68.20;6.42;5;C;MORTGAGE;596.00;Police Officer;Fully Paid;16;0;debt_consolidation;60;2014
6000.0;79000.0;INDIVIDUAL;10.00;2896.0;19.40;2.90;2;B;RENT;193.61;The International Rescue Committee;Fully Paid;4;0;debt_consolidation;36;2011
12000.0;30000.0;INDIVIDUAL;11.67;5390.0;42.10;32.08;10;B;MORTGAGE;396.69;secretary;Fully Paid;12;0;home_improvement;36;2014
10000.0;70776.0;INDIVIDUAL;19.05;8326.0;65.00;14.51;6;D;MORTGAGE;366.82;FIRST CITIZENS NATIONAL BANK;Charged Off;9;1;credit_card;36;2013
13000.0;46000.0;INDIVIDUAL;23.43;13258.0;67.60;10.28;1;F;RENT;369.70;manager;Charged Off;10;0;debt_consolidation;60;2014
11700.0;35000.0;INDIVIDUAL;13.11;2578.0;8.40;14.17;2;B;RENT;394.84;Lumiere Hotel;Fully Paid;11;0;debt_consolidation;36;2013
20000.0;64000.0;INDIVIDUAL;11.44;39240.0;32.90;32.27;10;B;MORTGAGE;439.25;Manager;Fully Paid;22;0;debt_consolidation;60;2015
8500.0;38400.0;INDIVIDUAL;7.90;5863.0;25.50;2.34;1;A;MORTGAGE;265.97;Consultis Information Technology;Fully Paid;6;0;debt_consolidation;36;2012
7000.0;35000.0;INDIVIDUAL;10.74;7150.0;75.30;7.06;4;B;RENT;228.32;DWI;Fully Paid;5;0;credit_card;36;2012
30000.0;90000.0;INDIVIDUAL;16.55;21907.0;49.50;20.99;10;D;OWN;1062.88;Regional Director ;Charged Off;17;0;debt_consolidation;36;2015
11000.0;150000.0;INDIVIDUAL;14.46;7031.0;42.60;4.08;1;C;RENT;378.42;Owner Operator Semi Truck Dr;Fully Paid;6;1;debt_consolidation;36;2016
12000.0;85000.0;INDIVIDUAL;13.11;19960.0;27.10;16.79;10;B;RENT;404.97;Grandpas classic clothing;Fully Paid;18;0;credit_card;36;2013
21000.0;140000.0;INDIVIDUAL;6.03;105476.0;42.70;17.42;8;A;MORTGAGE;639.15;Perkins Coie LLP;Fully Paid;14;0;debt_consolidation;36;2013
19200.0;156000.0;INDIVIDUAL;12.12;17314.0;79.10;9.07;10;B;MORTGAGE;638.82;Engility Corp;Fully Paid;11;0;credit_card;36;2013
9750.0;72000.0;INDIVIDUAL;12.99;1743.0;4.60;26.21;2;C;RENT;328.47;SENIOR ACCOUNTANT;Fully Paid;31;0;debt_consolidation;36;2014
10050.0;30000.0;INDIVIDUAL;12.12;6660.0;40.90;19.36;7;B;MORTGAGE;334.39;The Home Depot;Fully Paid;7;1;debt_consolidation;36;2013
1600.0;95000.0;INDIVIDUAL;17.57;44289.0;59.70;27.43;10;D;MORTGAGE;57.50;Premium Auditor;Fully Paid;16;0;medical;36;2014
12000.0;45000.0;INDIVIDUAL;7.39;4387.0;27.40;21.73;5;A;RENT;372.67;SMSRII;Fully Paid;11;0;debt_consolidation;36;2016
11200.0;33500.0;INDIVIDUAL;15.61;28494.0;68.50;26.30;9;D;MORTGAGE;270.05;Security Supervisor;Charged Off;16;0;other;60;2015
5600.0;39000.0;INDIVIDUAL;11.55;5183.0;73.00;19.60;8;B;RENT;184.80;davis ace hardware;Fully Paid;9;0;credit_card;36;2013
20000.0;74827.0;INDIVIDUAL;12.99;17713.0;31.50;18.81;10;C;RENT;673.79;PORTER;Charged Off;22;1;debt_consolidation;36;2014
20000.0;200000.0;INDIVIDUAL;17.74;24724.0;46.10;8.89;10;E;MORTGAGE;720.42;RI DEPARTMENT OF CORRECTIONS;Charged Off;8;0;debt_consolidation;36;2009
7200.0;28000.0;INDIVIDUAL;6.49;12756.0;32.90;23.66;6;A;RENT;220.65;Owner;Fully Paid;12;0;credit_card;36;2016
10500.0;145000.0;INDIVIDUAL;15.59;29256.0;70.70;30.23;10;D;MORTGAGE;253.06;director of marketing;Charged Off;15;0;other;60;2015
10000.0;25000.0;DIRECT_PAY;16.29;3709.0;14.70;43.69;8;D;RENT;353.01;Attorney;Charged Off;10;1;debt_consolidation;36;2016
16000.0;50000.0;INDIVIDUAL;17.57;16599.0;34.00;26.57;10;D;RENT;402.57;Staffing;Fully Paid;17;0;credit_card;60;2014
19200.0;95000.0;INDIVIDUAL;16.99;6494.0;79.20;12.99;4;D;RENT;477.07;Sales Associate;Charged Off;10;0;credit_card;60;2015
12000.0;60000.0;INDIVIDUAL;15.61;10623.0;69.90;10.11;10;C;OWN;419.58;Childrens Services DIrector;Fully Paid;9;0;debt_consolidation;36;2013
23325.0;63000.0;INDIVIDUAL;24.50;19677.0;49.70;19.31;7;F;RENT;677.80;truck drive;Fully Paid;15;1;debt_consolidation;60;2014
8000.0;106368.0;INDIVIDUAL;6.49;4642.0;11.60;1.74;10;A;OWN;245.16;cell technician;Fully Paid;6;0;debt_consolidation;36;2016
2000.0;30000.0;INDIVIDUAL;16.99;3742.0;14.90;11.40;10;D;RENT;71.30;Office Assistant II;Fully Paid;11;1;car;36;2013
4000.0;97365.0;INDIVIDUAL;18.99;31205.0;95.40;25.54;7;E;MORTGAGE;146.61;Executive Director;Fully Paid;22;0;home_improvement;36;2014
9125.0;57000.0;INDIVIDUAL;18.25;9138.0;43.00;6.57;8;E;RENT;331.04;Driver;Fully Paid;6;1;small_business;36;2015
8000.0;53664.0;INDIVIDUAL;11.53;10727.0;92.50;33.08;10;B;OWN;263.93;EMPLOYMENT PROGRAM REP;Charged Off;8;0;credit_card;36;2015
12000.0;95000.0;INDIVIDUAL;6.62;17630.0;48.70;25.44;6;A;RENT;368.45;Store Manage;Fully Paid;15;0;credit_card;36;2014
12000.0;69500.0;INDIVIDUAL;11.99;11074.0;80.20;6.32;10;B;MORTGAGE;398.52;Director Crisis Services;Fully Paid;8;0;debt_consolidation;36;2013
8500.0;35000.0;INDIVIDUAL;12.99;9054.0;43.10;23.73;10;B;RENT;286.36;space coordinator;Charged Off;9;0;credit_card;36;2014
21350.0;66700.0;INDIVIDUAL;19.19;22537.0;101.50;8.62;5;E;OWN;556.07;facilities operations specialist;Fully Paid;5;0;credit_card;60;2015
3550.0;57600.0;INDIVIDUAL;12.12;447.0;4.00;1.04;1;B;MORTGAGE;118.12;Autobuses Arcelia,LLC;Fully Paid;6;0;vacation;36;2012
20000.0;70000.0;INDIVIDUAL;14.09;24099.0;43.00;23.52;5;B;RENT;684.43;DMS;Fully Paid;13;0;debt_consolidation;36;2013
9000.0;180000.0;INDIVIDUAL;11.44;3722.0;64.20;6.90;2;B;RENT;296.53;host;Charged Off;5;0;car;36;2015
35000.0;96450.0;INDIVIDUAL;14.49;29878.0;64.40;10.17;10;C;MORTGAGE;1204.57;Aircraft Maintenance Planner;Fully Paid;16;0;debt_consolidation;36;2014
20000.0;100000.0;INDIVIDUAL;6.03;23506.0;40.90;20.16;2;A;MORTGAGE;608.72;System Analyst;Charged Off;13;0;credit_card;36;2013
5000.0;30000.0;INDIVIDUAL;13.72;6265.0;75.50;7.24;1;C;RENT;170.21;Walgreens;Fully Paid;4;0;home_improvement;36;2010
6000.0;29000.0;INDIVIDUAL;6.49;1025.0;11.10;2.07;10;A;RENT;183.87;MAIL CLERK;Fully Paid;6;0;credit_card;36;2014
6000.0;42000.0;INDIVIDUAL;13.35;3634.0;17.60;19.40;1;C;RENT;203.18;Personal banker;Fully Paid;12;1;debt_consolidation;36;2014
11000.0;50000.0;INDIVIDUAL;14.49;11835.0;51.90;8.27;1;C;RENT;378.58;Data Associate;Fully Paid;9;0;debt_consolidation;36;2014
14000.0;80000.0;INDIVIDUAL;15.59;35948.0;58.90;31.82;10;C;MORTGAGE;489.37;Manager;Fully Paid;9;0;debt_consolidation;36;2016
14900.0;65000.0;INDIVIDUAL;17.86;816.0;4.60;5.21;3;D;RENT;377.23;Bus Operator;Fully Paid;5;0;other;60;2015
5000.0;26000.0;INDIVIDUAL;21.99;2407.0;37.00;11.63;2;F;RENT;190.93;Field Specialist;Fully Paid;6;0;debt_consolidation;36;2015
8800.0;40000.0;INDIVIDUAL;10.65;8823.0;18.90;13.65;8;B;OWN;286.65;System Administrator;Fully Paid;11;0;credit_card;36;2012
5000.0;40000.0;INDIVIDUAL;9.45;3212.0;35.70;5.97;3;B;RENT;160.05;The Sagemont School;Fully Paid;7;0;credit_card;36;2008
28000.0;84000.0;INDIVIDUAL;16.29;25775.0;38.20;23.77;9;D;MORTGAGE;685.23;Military Officer;Charged Off;13;0;credit_card;60;2016
27500.0;55000.0;INDIVIDUAL;10.99;41504.0;58.50;21.82;10;B;MORTGAGE;900.19;MANAGER;Fully Paid;12;0;debt_consolidation;36;2015
10000.0;43000.0;INDIVIDUAL;11.49;13625.0;62.20;17.53;10;B;MORTGAGE;329.72;chrmc;Charged Off;12;0;debt_consolidation;36;2011
12375.0;49000.0;INDIVIDUAL;15.80;10116.0;55.60;9.67;10;C;MORTGAGE;433.85;Employment Development Department;Fully Paid;18;0;debt_consolidation;36;2012
3375.0;12744.0;INDIVIDUAL;18.55;19945.0;59.90;29.57;8;D;OWN;122.95;manager;Fully Paid;7;0;debt_consolidation;36;2013
9725.0;55000.0;INDIVIDUAL;15.61;4522.0;28.30;11.50;1;C;RENT;340.04;Assistant Manager;Fully Paid;10;0;other;36;2014
20000.0;78000.0;INDIVIDUAL;12.99;26610.0;57.80;8.49;8;B;MORTGAGE;673.79;Executive Director;Fully Paid;15;0;credit_card;36;2014
27275.0;100000.0;INDIVIDUAL;16.55;8219.0;32.50;16.62;10;D;MORTGAGE;966.34;Admin V;Fully Paid;13;0;debt_consolidation;36;2015
14400.0;69000.0;INDIVIDUAL;12.85;5418.0;45.10;18.49;5;B;RENT;326.54;GENERAL MANAGER;Fully Paid;8;1;debt_consolidation;60;2014
17600.0;55000.0;INDIVIDUAL;19.99;5887.0;18.80;18.72;3;E;RENT;466.20;Manager;Fully Paid;11;0;debt_consolidation;60;2014
2200.0;36000.0;INDIVIDUAL;7.29;204.0;2.10;8.13;9;A;MORTGAGE;68.23;Homestead Group;Charged Off;6;0;debt_consolidation;36;2011
15000.0;88000.0;INDIVIDUAL;17.57;19350.0;74.40;13.13;10;D;MORTGAGE;377.41;operationsw manager;Fully Paid;11;0;debt_consolidation;60;2015
15000.0;63000.0;INDIVIDUAL;12.85;15384.0;29.80;32.23;10;B;RENT;340.15;Engine Quality Tech;Fully Paid;16;0;debt_consolidation;60;2014
25000.0;61000.0;INDIVIDUAL;8.19;33808.0;59.80;17.69;10;A;RENT;785.61;word processor clerk;Fully Paid;6;0;credit_card;36;2015
18000.0;100000.0;INDIVIDUAL;7.39;41842.0;87.90;16.61;10;A;MORTGAGE;559.01;Communications Tech;Charged Off;9;0;debt_consolidation;36;2016
12000.0;41600.0;INDIVIDUAL;13.11;11337.0;52.70;14.68;1;B;RENT;404.97;Superior Communications;Fully Paid;10;0;debt_consolidation;36;2013
9125.0;38147.0;INDIVIDUAL;13.49;3217.0;17.60;26.87;2;C;OWN;309.62;Project Coordinator;Fully Paid;22;0;debt_consolidation;36;2016
6150.0;72000.0;INDIVIDUAL;11.67;4080.0;14.40;15.86;8;B;RENT;203.31;Research Administrative Manager;Fully Paid;10;0;vacation;36;2014
7200.0;56000.0;INDIVIDUAL;10.99;6976.0;69.80;12.58;1;B;MORTGAGE;235.69;representitive;Fully Paid;9;0;home_improvement;36;2014
12000.0;50000.0;INDIVIDUAL;12.12;21169.0;57.10;23.93;10;B;RENT;399.26;Brite N Clean;Charged Off;16;0;credit_card;36;2013
6000.0;26780.0;INDIVIDUAL;9.25;4330.0;40.80;14.74;1;B;RENT;191.50;E-Z Rent-A-Car;Fully Paid;3;0;debt_consolidation;36;2011
10000.0;88000.0;INDIVIDUAL;13.98;27242.0;98.30;27.60;4;C;MORTGAGE;341.68;Watch Manager;Fully Paid;13;0;major_purchase;36;2013
12000.0;75000.0;INDIVIDUAL;15.10;6268.0;38.20;2.86;10;C;MORTGAGE;416.58;Acting lieutentant  ;Fully Paid;7;0;credit_card;36;2013
24000.0;114000.0;INDIVIDUAL;13.99;30397.0;54.90;13.81;5;C;MORTGAGE;558.32;Senior Systems Engineer;Fully Paid;15;0;debt_consolidation;60;2015
25000.0;170000.0;INDIVIDUAL;9.17;14017.0;16.50;8.58;6;B;MORTGAGE;521.03;Scheduling/Flight Attendant;Charged Off;13;0;home_improvement;60;2015
15000.0;150000.0;INDIVIDUAL;8.90;64705.0;94.00;17.18;6;A;MORTGAGE;476.30;TD Ameritrade ;Fully Paid;13;0;credit_card;36;2013
6000.0;105000.0;INDIVIDUAL;15.61;16237.0;52.50;17.02;6;D;MORTGAGE;209.79;Deputy Sherrif;Fully Paid;17;1;debt_consolidation;36;2014
9100.0;52000.0;INDIVIDUAL;11.55;32644.0;59.70;19.45;10;B;MORTGAGE;300.30;Registered Nurse;Fully Paid;16;0;debt_consolidation;36;2013
8400.0;80000.0;INDIVIDUAL;5.32;7796.0;19.90;17.01;10;A;MORTGAGE;252.97;IT Recruiter;Fully Paid;15;0;debt_consolidation;36;2015
2750.0;62000.0;INDIVIDUAL;16.29;5690.0;49.50;17.52;7;C;RENT;97.08;US Army;Charged Off;9;0;other;36;2012
30000.0;100000.0;INDIVIDUAL;9.49;33355.0;53.10;13.28;10;B;MORTGAGE;960.85;Financial Services Manager;Charged Off;13;0;debt_consolidation;36;2015
2400.0;42000.0;INDIVIDUAL;16.55;12711.0;99.30;23.40;10;D;RENT;85.04;Technician;Charged Off;4;0;other;36;2015
12000.0;45000.0;INDIVIDUAL;7.90;2373.0;18.80;22.24;1;A;RENT;375.49;General Manager;Fully Paid;9;0;debt_consolidation;36;2013
19000.0;79000.0;INDIVIDUAL;13.11;15907.0;45.40;20.20;10;B;RENT;641.20;styles for less;Fully Paid;18;0;debt_consolidation;36;2012
20000.0;144000.0;INDIVIDUAL;8.59;2819.0;11.00;7.86;10;A;MORTGAGE;411.20;program manager;Fully Paid;9;0;home_improvement;60;2016
5000.0;32000.0;INDIVIDUAL;7.26;483.0;3.10;0.94;4;A;MORTGAGE;154.99;Teacher;Fully Paid;11;0;major_purchase;36;2015
20000.0;75000.0;INDIVIDUAL;12.99;17960.0;48.80;16.66;10;C;MORTGAGE;454.96;Project Consultant;Fully Paid;11;0;debt_consolidation;60;2015
25975.0;65000.0;INDIVIDUAL;14.33;12003.0;90.90;20.69;10;C;MORTGAGE;891.94;US ARMY;Fully Paid;6;0;debt_consolidation;36;2012
35000.0;115000.0;INDIVIDUAL;14.98;23815.0;61.10;12.46;1;C;MORTGAGE;1212.95;Consultant;Fully Paid;10;0;credit_card;36;2014
22000.0;70000.0;INDIVIDUAL;9.49;20256.0;71.30;13.17;3;B;OWN;704.63;Sales Management;Fully Paid;12;0;debt_consolidation;36;2014
20000.0;170000.0;INDIVIDUAL;6.03;30400.0;50.20;24.03;10;A;MORTGAGE;608.72;District Director of Clinical Operations;Fully Paid;22;0;debt_consolidation;36;2014
20000.0;65000.0;INDIVIDUAL;21.49;6661.0;17.60;25.57;5;E;MORTGAGE;546.60;Allen Press Inc.;Charged Off;24;0;debt_consolidation;60;2012
10000.0;25200.0;INDIVIDUAL;10.99;8557.0;87.30;31.62;3;B;RENT;327.34;Credit Clerk/Customer Service Representa;Fully Paid;9;0;credit_card;36;2015
7200.0;34000.0;INDIVIDUAL;21.49;4499.0;71.40;5.19;5;E;RENT;273.08;Operations Manager;Fully Paid;5;0;medical;36;2013
16000.0;110000.0;INDIVIDUAL;11.55;21519.0;81.70;21.69;10;B;MORTGAGE;528.00;US Marine;Fully Paid;18;0;debt_consolidation;36;2013
14000.0;60000.0;INDIVIDUAL;12.39;16209.0;68.10;31.83;1;C;RENT;467.62;Mortgage Loan Originator;Fully Paid;13;0;debt_consolidation;36;2014
35000.0;710000.0;INDIVIDUAL;10.15;46837.0;25.80;7.16;7;B;MORTGAGE;1131.82;Pediatric Dentist;Fully Paid;32;0;debt_consolidation;36;2014
5000.0;94000.0;INDIVIDUAL;14.49;4503.0;65.30;7.76;8;C;RENT;172.09;clerk;Fully Paid;6;0;home_improvement;36;2014
30000.0;250000.0;INDIVIDUAL;10.49;55719.0;51.90;7.75;3;B;MORTGAGE;644.67;Vice President;Fully Paid;8;0;credit_card;60;2014
4000.0;62000.0;INDIVIDUAL;6.62;424.0;1.90;21.19;10;A;MORTGAGE;122.82;JPM CHASE;Fully Paid;11;0;home_improvement;36;2012
10000.0;32500.0;INDIVIDUAL;6.49;7113.0;46.50;23.94;3;A;RENT;306.45;System Administrator;Charged Off;11;0;credit_card;36;2014
9800.0;65000.0;INDIVIDUAL;9.99;11613.0;61.40;15.81;7;B;RENT;316.18;Store manager;Fully Paid;8;0;medical;36;2015
15075.0;34320.0;INDIVIDUAL;21.99;18042.0;63.10;33.04;8;E;RENT;416.27;Control room clerk;Fully Paid;6;0;debt_consolidation;60;2014
10000.0;54288.0;INDIVIDUAL;7.62;3063.0;37.40;13.00;7;A;MORTGAGE;311.62;Electrician;Fully Paid;6;0;credit_card;36;2012
18000.0;46500.0;INDIVIDUAL;6.99;110.0;0.80;16.59;7;A;RENT;555.71;Branch Manager;Charged Off;9;0;debt_consolidation;36;2015
29775.0;75000.0;INDIVIDUAL;14.99;34206.0;51.60;24.70;10;C;MORTGAGE;708.19;Police officer;Fully Paid;16;0;debt_consolidation;60;2014
12000.0;84000.0;INDIVIDUAL;6.62;5355.0;70.50;22.66;1;A;MORTGAGE;368.45;RLM Communicaitons;Fully Paid;8;0;major_purchase;36;2012
16000.0;65000.0;INDIVIDUAL;13.06;7634.0;37.40;4.23;1;C;RENT;539.57;National Radio Astronomy Observatory;Fully Paid;3;0;debt_consolidation;36;2011
15000.0;118000.0;INDIVIDUAL;7.89;45873.0;76.60;16.67;10;A;MORTGAGE;469.29;Access Manager;Fully Paid;11;0;debt_consolidation;36;2015
6250.0;43962.0;INDIVIDUAL;15.61;9160.0;59.10;34.05;7;C;MORTGAGE;218.53;Wells Fargo Bank;Fully Paid;11;1;debt_consolidation;36;2013
27200.0;65000.0;INDIVIDUAL;22.15;10203.0;57.30;14.64;9;E;MORTGAGE;753.56;Teacher;Fully Paid;12;0;debt_consolidation;60;2014
21000.0;100000.0;INDIVIDUAL;13.11;4894.0;65.30;22.64;10;B;MORTGAGE;479.00;Mount Sinai Hospital;Fully Paid;8;0;credit_card;60;2013
24000.0;90000.0;INDIVIDUAL;12.99;15145.0;28.10;20.56;10;C;RENT;545.96;Sr. Software Engineer;Charged Off;10;0;debt_consolidation;60;2014
6200.0;35000.0;INDIVIDUAL;7.90;7264.0;71.20;28.12;1;A;RENT;194.00;Customer Care Representative;Fully Paid;5;0;debt_consolidation;36;2014
20175.0;44876.0;INDIVIDUAL;14.49;17394.0;79.10;26.16;10;C;MORTGAGE;694.35;Medical Assistant;Fully Paid;10;0;debt_consolidation;36;2014
5600.0;54000.0;INDIVIDUAL;10.59;929.0;14.30;0.40;3;B;RENT;182.26;University of Washington;Fully Paid;2;0;small_business;36;2011
12500.0;44784.0;INDIVIDUAL;10.99;10740.0;60.00;19.61;5;B;RENT;409.18;Scheduler;Fully Paid;6;0;debt_consolidation;36;2014
5000.0;34000.0;INDIVIDUAL;10.99;4102.0;35.70;18.31;6;B;RENT;163.67;sealer/laborer;Charged Off;7;0;credit_card;36;2015
16000.0;75200.0;INDIVIDUAL;7.12;23059.0;65.70;11.33;10;A;MORTGAGE;494.92;Test Engineer;Fully Paid;6;0;debt_consolidation;36;2014
28000.0;102000.0;INDIVIDUAL;21.00;24743.0;48.60;19.64;5;E;MORTGAGE;757.50;Trade Solutions;Fully Paid;20;0;debt_consolidation;60;2013
9600.0;48000.0;INDIVIDUAL;11.86;2769.0;13.90;13.30;1;B;OWN;212.87;MEDFORD TRUCKING;Fully Paid;5;0;medical;60;2010
15000.0;60000.0;INDIVIDUAL;16.29;14358.0;76.80;7.36;10;D;RENT;529.51;Senior Installation Technician;Fully Paid;4;0;debt_consolidation;36;2014
6250.0;72000.0;INDIVIDUAL;18.75;29111.0;88.50;8.78;10;D;MORTGAGE;228.32;delta airlines;Fully Paid;3;0;debt_consolidation;36;2012
8000.0;41000.0;INDIVIDUAL;10.99;14174.0;73.80;22.99;1;B;RENT;261.88;Reporting Analyst;Fully Paid;15;0;credit_card;36;2015
7200.0;26000.0;INDIVIDUAL;22.45;3838.0;101.00;34.58;6;E;RENT;276.66;Mechanic;Fully Paid;6;0;other;36;2014
22400.0;70000.0;INDIVIDUAL;9.16;3699.0;14.80;18.55;8;B;MORTGAGE;466.73;career coach;Fully Paid;4;0;debt_consolidation;60;2016
12000.0;65000.0;INDIVIDUAL;10.16;28178.0;40.30;20.28;6;B;RENT;388.11;Project manager;Fully Paid;8;0;credit_card;36;2013
3900.0;38100.0;INDIVIDUAL;7.90;10936.0;91.90;15.06;6;A;MORTGAGE;122.04;University of North Carolina;Fully Paid;6;0;credit_card;36;2011
12000.0;70000.0;INDIVIDUAL;6.62;22219.0;60.10;28.58;10;A;MORTGAGE;368.45;school dist. 21;Fully Paid;12;0;debt_consolidation;36;2012
3125.0;70000.0;INDIVIDUAL;11.44;2875.0;58.00;2.64;10;B;MORTGAGE;102.97;Carrier;Fully Paid;5;1;credit_card;36;2015
30375.0;150000.0;INDIVIDUAL;14.31;55242.0;70.80;24.79;1;C;RENT;1042.73;Vice President;Fully Paid;11;0;debt_consolidation;36;2015
35000.0;135000.0;INDIVIDUAL;11.99;30620.0;56.00;18.80;1;C;MORTGAGE;778.38;Registered Nurse;Fully Paid;19;0;debt_consolidation;60;2015
10000.0;40000.0;INDIVIDUAL;17.86;9023.0;52.50;26.07;5;D;MORTGAGE;253.18;property manager ;Charged Off;11;0;credit_card;60;2015
9000.0;96000.0;INDIVIDUAL;6.49;17017.0;30.40;8.91;1;A;RENT;275.81;Communications Manager;Fully Paid;16;0;credit_card;36;2014
5600.0;65000.0;INDIVIDUAL;8.90;21409.0;92.70;12.09;4;A;MORTGAGE;177.82;Grasmere Place;Fully Paid;11;0;vacation;36;2012
25000.0;79980.0;INDIVIDUAL;19.72;9706.0;69.80;17.73;2;D;RENT;658.46;bed bath & beyond;Fully Paid;9;0;debt_consolidation;60;2012
15000.0;63000.0;INDIVIDUAL;11.99;15493.0;69.50;17.57;2;B;RENT;498.15;Account Manager;Fully Paid;28;0;credit_card;36;2014
